id_venta,id_cliente,producto,categoria,unidades,precio_unitario,ciudad,fecha
431,467,Pizza,Comida,5,1.9,Sevilla,2026-05-10
432,274,Pizza,Comida,3,11.07,Sevilla,2026-03-29
433,275,Hamburguesa,Comida,6,10.16,Sevilla,2026-03-09
434,70,Refresco,Bebida,6,5.81,Sevilla,2026-02-18
435,452,Hamburguesa,Comida,2,4.28,Madrid,2026-01-14
436,378,Hamburguesa,Comida,5,7.49,Bilbao,2026-04-19
437,298,Cafe,Bebida,4,13.02,Valencia,2026-03-23
438,154,Agua,Bebida,2,6.98,Bilbao,2026-01-25
439,10,Ensalada,Comida,1,7.0,Sevilla,2026-02-12
440,349,Refresco,Bebida,2,2.28,Bilbao,2026-05-15
441,18,Ensalada,Comida,4,2.0,Bilbao,2026-04-10
442,495,Cafe,Bebida,3,1.35,Valencia,2026-04-30
443,391,Ensalada,Comida,4,12.25,Madrid,2026-05-01
444,68,Hamburguesa,Comida,3,3.7,Bilbao,2026-03-24
445,452,Refresco,Bebida,5,3.49,Valencia,2026-01-14
446,387,Refresco,Bebida,5,2.72,Valencia,2026-05-21
447,421,Refresco,Bebida,4,5.54,Bilbao,2026-04-30
448,129,Ensalada,Comida,2,11.98,Bilbao,2026-05-16
449,72,Cafe,Bebida,3,12.27,Madrid,2026-01-01
450,213,Pizza,Comida,3,1.14,Valencia,2026-01-30
451,158,Pizza,Comida,6,9.3,Sevilla,2026-03-08
452,406,Pizza,Comida,6,3.22,Madrid,2026-06-13
453,300,Ensalada,Comida,5,3.69,Valencia,2026-03-17
454,303,Agua,Bebida,6,1.11,Bilbao,2026-06-10
455,251,Refresco,Bebida,4,12.12,Sevilla,2026-06-19
456,137,Hamburguesa,Comida,6,5.6,Bilbao,2026-01-09
457,330,Pizza,Comida,4,3.2,Madrid,2026-03-13
458,464,Pizza,Comida,5,5.81,Bilbao,2026-04-18
459,36,Patatas,Comida,2,10.9,Sevilla,2026-03-26
460,292,Agua,Bebida,5,13.95,Madrid,2026-06-04
461,81,Patatas,Comida,3,2.95,Bilbao,2026-04-08
462,470,Agua,Bebida,2,13.48,Valencia,2026-04-10
463,369,Hamburguesa,Comida,4,11.44,Sevilla,2026-01-14
464,469,Refresco,Bebida,3,4.33,Valencia,2026-05-11
465,135,Ensalada,Comida,2,5.71,Valencia,2026-06-14
466,209,Agua,Bebida,6,2.22,Sevilla,2026-01-20
467,161,Ensalada,Comida,5,12.92,Bilbao,2026-01-23
468,466,Agua,Bebida,6,8.3,Bilbao,2026-01-09
469,79,Patatas,Comida,2,3.51,Valencia,2026-03-29
470,177,Pizza,Comida,2,10.04,Valencia,2026-02-12
471,417,Hamburguesa,Comida,1,8.23,Bilbao,2026-02-23
472,58,Refresco,Bebida,5,4.21,Madrid,2026-03-31
473,176,Patatas,Comida,1,7.19,Sevilla,2026-04-02
474,163,Agua,Bebida,5,11.09,Valencia,2026-03-31
475,341,Patatas,Comida,3,10.04,Sevilla,2026-06-21
476,54,Agua,Bebida,5,5.07,Sevilla,2026-04-27
477,498,Agua,Bebida,6,10.7,Madrid,2026-05-08
478,126,Cafe,Bebida,5,6.47,Valencia,2026-01-25
479,217,Cafe,Bebida,3,14.69,Madrid,2026-06-03
480,146,Agua,Bebida,5,10.66,Sevilla,2026-03-03
481,343,Hamburguesa,Comida,6,13.08,Bilbao,2026-06-29
482,274,Agua,Bebida,3,10.75,Madrid,2026-02-05
483,131,Agua,Bebida,1,9.48,Valencia,2026-05-01
484,433,Pizza,Comida,4,3.01,Bilbao,2026-02-14
485,85,Patatas,Comida,4,13.82,Valencia,2026-05-31
486,486,Ensalada,Comida,5,10.08,Valencia,2026-06-10
487,411,Pizza,Comida,2,7.0,Valencia,2026-03-08
488,36,Pizza,Comida,2,7.42,Sevilla,2026-02-09
489,44,Ensalada,Comida,2,7.53,Valencia,2026-02-11
490,198,Agua,Bebida,2,11.84,Bilbao,2026-03-04
491,447,Pizza,Comida,2,10.01,Madrid,2026-06-15
492,30,Pizza,Comida,4,1.12,Sevilla,2026-06-06
493,365,Ensalada,Comida,4,1.34,Bilbao,2026-05-26
494,91,Agua,Bebida,1,5.51,Valencia,2026-05-17
495,70,Patatas,Comida,1,11.75,Madrid,2026-05-31
496,43,Refresco,Bebida,4,8.76,Valencia,2026-06-14
497,35,Cafe,Bebida,6,2.4,Sevilla,2026-03-10
498,500,Ensalada,Comida,5,8.45,Madrid,2026-03-16
499,212,Hamburguesa,Comida,6,2.6,Valencia,2026-06-29
500,188,Patatas,Comida,1,5.83,Bilbao,2026-04-17
501,277,Refresco,Bebida,1,8.78,Valencia,2026-03-25
502,458,Hamburguesa,Comida,3,9.85,Bilbao,2026-05-04
503,282,Hamburguesa,Comida,1,12.58,Bilbao,2026-01-26
504,56,Agua,Bebida,5,10.67,Madrid,2026-05-19
505,368,Pizza,Comida,3,6.35,Valencia,2026-05-16
506,15,Patatas,Comida,5,5.33,Valencia,2026-03-08
507,477,Patatas,Comida,1,6.98,Madrid,2026-01-10
508,331,Pizza,Comida,4,4.9,Sevilla,2026-03-09
509,363,Cafe,Bebida,3,9.5,Sevilla,2026-02-18
510,244,Cafe,Bebida,6,7.78,Madrid,2026-01-07
511,392,Ensalada,Comida,2,11.31,Madrid,2026-02-08
512,132,Cafe,Bebida,4,14.76,Bilbao,2026-05-30
513,193,Pizza,Comida,3,11.14,Bilbao,2026-01-24
514,466,Hamburguesa,Comida,2,8.36,Sevilla,2026-03-29
515,162,Refresco,Bebida,2,6.31,Madrid,2026-01-03
516,33,Cafe,Bebida,3,8.73,Bilbao,2026-03-15
517,40,Refresco,Bebida,1,1.61,Sevilla,2026-01-31
518,389,Ensalada,Comida,6,2.87,Bilbao,2026-04-02
519,316,Refresco,Bebida,2,1.27,Valencia,2026-04-14
520,499,Patatas,Comida,1,12.34,Bilbao,2026-03-29
521,174,Pizza,Comida,4,1.24,Madrid,2026-06-18
522,55,Agua,Bebida,2,7.12,Valencia,2026-06-18
523,163,Cafe,Bebida,6,10.98,Bilbao,2026-01-06
524,68,Patatas,Comida,4,12.99,Sevilla,2026-04-04
525,411,Hamburguesa,Comida,3,1.81,Valencia,2026-02-05
526,457,Ensalada,Comida,3,13.27,Valencia,2026-03-19
527,90,Agua,Bebida,2,4.04,Sevilla,2026-06-02
528,493,Patatas,Comida,1,14.62,Valencia,2026-03-23
529,460,Pizza,Comida,5,5.9,Madrid,2026-05-24
530,144,Refresco,Bebida,4,14.51,Valencia,2026-02-21
531,105,Cafe,Bebida,3,10.85,Bilbao,2026-02-07
532,496,Hamburguesa,Comida,1,5.14,Valencia,2026-04-16
533,276,Agua,Bebida,4,4.8,Sevilla,2026-01-31
534,124,Agua,Bebida,2,7.48,Bilbao,2026-02-25
535,407,Ensalada,Comida,5,7.38,Sevilla,2026-03-12
536,79,Cafe,Bebida,1,12.75,Sevilla,2026-06-24
537,99,Ensalada,Comida,6,14.73,Sevilla,2026-06-02
538,356,Patatas,Comida,3,4.4,Sevilla,2026-03-27
539,464,Pizza,Comida,2,11.05,Bilbao,2026-04-02
540,333,Pizza,Comida,2,9.4,Bilbao,2026-04-10
541,433,Cafe,Bebida,4,5.26,Sevilla,2026-01-03
542,490,Pizza,Comida,6,13.14,Sevilla,2026-01-06
543,190,Pizza,Comida,6,6.35,Sevilla,2026-05-03
544,422,Patatas,Comida,2,12.15,Bilbao,2026-05-18
545,456,Cafe,Bebida,5,10.22,Madrid,2026-04-21
546,10,Agua,Bebida,6,4.96,Valencia,2026-05-14
547,313,Patatas,Comida,3,6.48,Madrid,2026-04-21
548,443,Refresco,Bebida,4,1.89,Bilbao,2026-06-23
549,95,Agua,Bebida,1,4.46,Sevilla,2026-01-09
550,149,Agua,Bebida,1,1.19,Valencia,2026-05-01
551,120,Cafe,Bebida,2,4.04,Madrid,2026-02-12
552,83,Pizza,Comida,5,5.54,Madrid,2026-05-05
553,197,Agua,Bebida,6,3.84,Valencia,2026-03-21
554,129,Agua,Bebida,1,7.7,Sevilla,2026-06-11
555,70,Patatas,Comida,2,1.89,Bilbao,2026-04-10
556,100,Ensalada,Comida,1,2.95,Valencia,2026-05-28
557,224,Patatas,Comida,5,12.8,Madrid,2026-04-17
558,345,Pizza,Comida,2,7.81,Bilbao,2026-06-17
559,250,Hamburguesa,Comida,3,3.64,Bilbao,2026-02-01
560,103,Hamburguesa,Comida,1,3.48,Bilbao,2026-03-25
561,218,Refresco,Bebida,5,10.73,Madrid,2026-03-10
562,165,Refresco,Bebida,3,8.89,Madrid,2026-02-26
563,488,Agua,Bebida,5,1.12,Bilbao,2026-06-30
564,237,Agua,Bebida,5,8.9,Madrid,2026-01-15
565,431,Patatas,Comida,1,14.41,Bilbao,2026-05-06
566,58,Cafe,Bebida,1,1.87,Sevilla,2026-02-19
567,252,Agua,Bebida,3,8.38,Madrid,2026-02-10
568,305,Refresco,Bebida,3,11.85,Madrid,2026-04-03
569,437,Refresco,Bebida,3,3.04,Sevilla,2026-03-03
570,7,Patatas,Comida,2,8.89,Valencia,2026-06-22
571,494,Cafe,Bebida,3,8.79,Bilbao,2026-06-14
572,14,Patatas,Comida,4,5.7,Madrid,2026-02-05
573,338,Pizza,Comida,2,12.05,Valencia,2026-03-28
574,490,Ensalada,Comida,2,8.46,Bilbao,2026-06-19
575,441,Ensalada,Comida,4,12.65,Valencia,2026-06-10
576,440,Hamburguesa,Comida,2,4.91,Valencia,2026-06-04
577,476,Ensalada,Comida,4,9.45,Madrid,2026-05-09
578,67,Agua,Bebida,5,5.74,Sevilla,2026-05-09
579,345,Pizza,Comida,6,12.22,Valencia,2026-05-14
580,136,Cafe,Bebida,2,11.88,Valencia,2026-02-26
581,178,Hamburguesa,Comida,5,3.28,Valencia,2026-02-09
582,330,Refresco,Bebida,1,14.39,Sevilla,2026-06-28
583,422,Patatas,Comida,2,8.0,Valencia,2026-02-25
584,486,Agua,Bebida,1,14.88,Valencia,2026-05-16
585,373,Patatas,Comida,3,10.63,Sevilla,2026-05-14
586,386,Ensalada,Comida,4,3.65,Valencia,2026-04-04
587,154,Hamburguesa,Comida,4,2.52,Sevilla,2026-01-24
588,467,Refresco,Bebida,5,13.07,Valencia,2026-01-17
589,419,Refresco,Bebida,5,5.82,Madrid,2026-02-24
590,351,Agua,Bebida,5,3.19,Sevilla,2026-03-01
591,255,Hamburguesa,Comida,3,9.61,Bilbao,2026-01-06
592,310,Ensalada,Comida,1,11.57,Sevilla,2026-02-15
593,17,Cafe,Bebida,3,13.68,Bilbao,2026-01-15
594,308,Cafe,Bebida,4,8.13,Sevilla,2026-04-07
595,98,Pizza,Comida,2,7.81,Bilbao,2026-01-06
596,370,Hamburguesa,Comida,3,12.03,Bilbao,2026-01-12
597,459,Pizza,Comida,1,10.06,Madrid,2026-03-11
598,255,Cafe,Bebida,4,8.16,Madrid,2026-02-28
599,466,Pizza,Comida,5,14.84,Bilbao,2026-05-19
600,221,Refresco,Bebida,3,4.79,Madrid,2026-01-10
601,215,Ensalada,Comida,3,3.02,Sevilla,2026-03-26
602,307,Hamburguesa,Comida,4,11.3,Madrid,2026-02-13
603,379,Hamburguesa,Comida,1,7.83,Valencia,2026-01-23
604,90,Ensalada,Comida,6,2.58,Valencia,2026-03-23
605,201,Cafe,Bebida,4,8.95,Bilbao,2026-05-27
606,345,Agua,Bebida,5,7.91,Valencia,2026-04-20
607,93,Refresco,Bebida,3,2.66,Madrid,2026-02-15
608,252,Hamburguesa,Comida,6,8.0,Valencia,2026-03-27
609,347,Agua,Bebida,5,5.78,Sevilla,2026-04-17
610,119,Agua,Bebida,3,8.18,Bilbao,2026-06-12
611,326,Cafe,Bebida,4,13.92,Valencia,2026-01-12
612,82,Hamburguesa,Comida,1,11.05,Sevilla,2026-04-30
613,462,Patatas,Comida,5,8.73,Sevilla,2026-05-23
614,429,Hamburguesa,Comida,5,4.16,Sevilla,2026-01-23
615,237,Patatas,Comida,4,14.99,Sevilla,2026-02-02
616,305,Cafe,Bebida,2,12.24,Madrid,2026-05-19
617,495,Cafe,Bebida,2,2.41,Sevilla,2026-02-22
618,379,Hamburguesa,Comida,3,2.48,Bilbao,2026-06-29
619,422,Cafe,Bebida,5,13.07,Madrid,2026-02-27
620,143,Pizza,Comida,4,12.23,Bilbao,2026-03-24
621,214,Hamburguesa,Comida,3,2.17,Valencia,2026-05-17
622,182,Refresco,Bebida,5,6.46,Bilbao,2026-01-31
623,225,Ensalada,Comida,4,13.29,Bilbao,2026-06-13
624,240,Pizza,Comida,6,12.22,Bilbao,2026-02-13
625,459,Refresco,Bebida,1,8.29,Bilbao,2026-04-24
626,441,Cafe,Bebida,4,12.1,Sevilla,2026-02-21
627,174,Ensalada,Comida,4,12.55,Madrid,2026-04-01
628,122,Pizza,Comida,6,3.37,Bilbao,2026-05-24
629,416,Ensalada,Comida,6,9.06,Valencia,2026-01-06
630,307,Pizza,Comida,3,2.05,Madrid,2026-01-17
631,298,Pizza,Comida,4,4.24,Bilbao,2026-01-04
632,387,Ensalada,Comida,4,14.35,Sevilla,2026-03-16
633,2,Patatas,Comida,3,10.24,Madrid,2026-06-25
634,436,Pizza,Comida,5,14.28,Bilbao,2026-03-24
635,370,Pizza,Comida,5,1.67,Bilbao,2026-05-05
636,461,Refresco,Bebida,3,3.03,Valencia,2026-06-18
637,380,Hamburguesa,Comida,2,9.75,Bilbao,2026-03-05
638,183,Agua,Bebida,2,14.27,Madrid,2026-05-07
639,441,Refresco,Bebida,1,2.79,Sevilla,2026-04-15
640,434,Patatas,Comida,3,5.55,Bilbao,2026-01-17
641,355,Hamburguesa,Comida,1,9.12,Sevilla,2026-05-27
642,116,Agua,Bebida,1,3.75,Madrid,2026-05-08
643,110,Agua,Bebida,4,12.44,Sevilla,2026-01-07
644,182,Patatas,Comida,6,1.29,Bilbao,2026-04-07
645,127,Agua,Bebida,3,2.03,Bilbao,2026-06-19
646,139,Ensalada,Comida,6,7.94,Valencia,2026-01-22
647,452,Pizza,Comida,1,10.91,Bilbao,2026-05-09
648,320,Refresco,Bebida,3,1.32,Valencia,2026-02-22
649,452,Cafe,Bebida,1,6.94,Valencia,2026-03-13
650,76,Pizza,Comida,4,7.45,Sevilla,2026-05-06
651,266,Patatas,Comida,6,3.6,Valencia,2026-05-11
652,209,Pizza,Comida,5,8.41,Madrid,2026-02-07
653,213,Refresco,Bebida,6,14.5,Bilbao,2026-03-23
654,438,Pizza,Comida,2,11.83,Bilbao,2026-03-31
655,284,Hamburguesa,Comida,6,6.29,Sevilla,2026-02-01
656,446,Agua,Bebida,2,3.4,Valencia,2026-06-09
657,390,Agua,Bebida,5,7.86,Valencia,2026-04-10
658,423,Patatas,Comida,4,2.79,Sevilla,2026-01-19
659,1,Pizza,Comida,2,4.06,Madrid,2026-05-13
660,130,Cafe,Bebida,3,7.55,Madrid,2026-05-24
661,393,Refresco,Bebida,4,6.72,Valencia,2026-04-22
662,243,Pizza,Comida,3,14.43,Madrid,2026-01-08
663,471,Pizza,Comida,1,11.73,Madrid,2026-02-13
664,172,Ensalada,Comida,2,9.67,Sevilla,2026-03-01
665,18,Pizza,Comida,5,1.07,Valencia,2026-01-13
666,36,Refresco,Bebida,5,12.0,Valencia,2026-06-12
667,260,Pizza,Comida,2,10.96,Bilbao,2026-06-24
668,402,Pizza,Comida,3,12.85,Madrid,2026-01-07
669,129,Hamburguesa,Comida,2,11.53,Valencia,2026-03-12
670,315,Pizza,Comida,6,4.32,Valencia,2026-03-13
671,172,Patatas,Comida,3,14.26,Bilbao,2026-03-25
672,211,Ensalada,Comida,6,6.17,Bilbao,2026-01-25
673,431,Patatas,Comida,2,10.55,Bilbao,2026-03-11
674,338,Refresco,Bebida,6,8.23,Valencia,2026-05-02
675,4,Hamburguesa,Comida,5,13.96,Madrid,2026-01-21
676,421,Ensalada,Comida,2,5.05,Bilbao,2026-01-12
677,112,Agua,Bebida,2,11.55,Bilbao,2026-05-08
678,94,Refresco,Bebida,3,6.7,Valencia,2026-02-15
679,201,Hamburguesa,Comida,6,11.1,Valencia,2026-02-22
680,81,Refresco,Bebida,2,7.02,Sevilla,2026-03-26
681,347,Hamburguesa,Comida,5,7.79,Bilbao,2026-05-13
682,490,Agua,Bebida,1,10.55,Valencia,2026-06-14
683,229,Refresco,Bebida,5,12.76,Bilbao,2026-02-03
684,119,Cafe,Bebida,2,12.72,Sevilla,2026-03-19
685,222,Pizza,Comida,2,12.71,Sevilla,2026-04-19
686,104,Cafe,Bebida,5,1.78,Madrid,2026-05-31
687,259,Refresco,Bebida,2,11.21,Madrid,2026-03-25
688,312,Refresco,Bebida,5,14.37,Sevilla,2026-05-30
689,318,Cafe,Bebida,2,12.78,Valencia,2026-02-16
690,443,Pizza,Comida,3,1.54,Valencia,2026-02-04
691,217,Refresco,Bebida,3,9.89,Bilbao,2026-04-05
692,207,Agua,Bebida,1,10.25,Bilbao,2026-04-25
693,11,Patatas,Comida,4,6.45,Valencia,2026-05-09
694,38,Ensalada,Comida,1,10.39,Valencia,2026-06-02
695,118,Refresco,Bebida,1,2.25,Madrid,2026-01-22
696,56,Pizza,Comida,6,12.75,Bilbao,2026-05-14
697,313,Refresco,Bebida,6,7.29,Madrid,2026-01-31
698,490,Pizza,Comida,3,6.56,Madrid,2026-03-22
699,27,Patatas,Comida,1,14.48,Valencia,2026-04-24
700,53,Hamburguesa,Comida,5,11.16,Valencia,2026-03-23
701,265,Patatas,Comida,1,13.88,Bilbao,2026-04-09
702,313,Agua,Bebida,4,8.24,Sevilla,2026-06-15
703,12,Pizza,Comida,6,10.32,Valencia,2026-01-07
704,407,Pizza,Comida,3,10.85,Bilbao,2026-02-05
705,289,Hamburguesa,Comida,6,10.43,Sevilla,2026-06-26
706,356,Pizza,Comida,4,12.79,Bilbao,2026-03-18
707,387,Ensalada,Comida,2,7.29,Bilbao,2026-04-23
708,303,Pizza,Comida,2,6.52,Sevilla,2026-05-29
709,484,Hamburguesa,Comida,2,10.85,Sevilla,2026-02-23
710,272,Cafe,Bebida,1,7.36,Bilbao,2026-05-07
711,45,Agua,Bebida,4,13.12,Sevilla,2026-01-14
712,99,Hamburguesa,Comida,5,2.28,Bilbao,2026-03-10
713,248,Hamburguesa,Comida,1,11.16,Bilbao,2026-01-16
714,313,Patatas,Comida,4,14.82,Madrid,2026-05-04
715,293,Cafe,Bebida,4,13.24,Madrid,2026-02-27
716,463,Cafe,Bebida,5,1.1,Sevilla,2026-03-16
717,224,Ensalada,Comida,3,4.95,Valencia,2026-03-26
718,154,Refresco,Bebida,1,3.13,Sevilla,2026-06-16
719,119,Ensalada,Comida,6,12.33,Valencia,2026-03-07
720,302,Agua,Bebida,1,9.21,Madrid,2026-06-14
721,456,Cafe,Bebida,1,14.9,Sevilla,2026-06-23
722,457,Ensalada,Comida,4,11.62,Valencia,2026-02-10
723,420,Agua,Bebida,6,14.37,Valencia,2026-02-14
724,286,Refresco,Bebida,2,9.07,Madrid,2026-02-05
725,337,Pizza,Comida,6,13.73,Valencia,2026-05-25
726,3,Agua,Bebida,6,10.08,Valencia,2026-06-16
727,104,Agua,Bebida,1,14.49,Sevilla,2026-06-16
728,132,Agua,Bebida,4,9.91,Sevilla,2026-04-21
729,202,Hamburguesa,Comida,6,1.1,Valencia,2026-06-18
730,347,Patatas,Comida,5,6.71,Bilbao,2026-02-13
731,352,Ensalada,Comida,1,5.4,Madrid,2026-01-26
732,299,Refresco,Bebida,3,6.65,Madrid,2026-01-24
733,409,Agua,Bebida,4,5.45,Madrid,2026-04-05
734,262,Ensalada,Comida,6,6.62,Valencia,2026-02-11
735,378,Agua,Bebida,5,14.01,Bilbao,2026-03-29
736,121,Agua,Bebida,3,14.63,Valencia,2026-01-16
737,248,Cafe,Bebida,4,11.65,Bilbao,2026-05-16
738,383,Agua,Bebida,1,5.55,Valencia,2026-03-06
739,126,Cafe,Bebida,6,11.67,Valencia,2026-01-11
740,74,Agua,Bebida,5,13.51,Madrid,2026-01-08
741,153,Cafe,Bebida,5,2.36,Bilbao,2026-06-05
742,132,Patatas,Comida,3,4.56,Bilbao,2026-05-05
743,359,Ensalada,Comida,1,2.89,Madrid,2026-04-21
744,285,Hamburguesa,Comida,2,1.26,Valencia,2026-03-14
745,47,Cafe,Bebida,6,14.33,Bilbao,2026-01-11
746,411,Agua,Bebida,1,3.23,Valencia,2026-03-12
747,484,Cafe,Bebida,6,5.56,Bilbao,2026-01-25
748,54,Pizza,Comida,4,4.45,Madrid,2026-02-10
749,177,Cafe,Bebida,6,2.87,Madrid,2026-03-10
750,323,Cafe,Bebida,4,13.69,Bilbao,2026-05-24
751,372,Ensalada,Comida,5,1.4,Bilbao,2026-02-08
752,240,Patatas,Comida,5,3.97,Madrid,2026-01-03
753,244,Ensalada,Comida,1,8.2,Madrid,2026-03-14
754,116,Cafe,Bebida,6,10.67,Sevilla,2026-03-29
755,404,Pizza,Comida,4,3.43,Valencia,2026-04-03
756,206,Ensalada,Comida,3,5.35,Bilbao,2026-01-01
757,327,Agua,Bebida,3,12.92,Valencia,2026-01-05
758,281,Cafe,Bebida,6,3.22,Valencia,2026-06-12
759,446,Hamburguesa,Comida,3,11.3,Sevilla,2026-03-08
760,94,Patatas,Comida,4,7.99,Sevilla,2026-04-23
761,331,Refresco,Bebida,3,12.72,Valencia,2026-04-25
762,298,Agua,Bebida,4,14.12,Madrid,2026-05-27
763,172,Hamburguesa,Comida,1,14.03,Madrid,2026-05-23
764,338,Refresco,Bebida,3,4.29,Bilbao,2026-01-20
765,441,Patatas,Comida,6,3.87,Madrid,2026-05-06
766,456,Pizza,Comida,3,10.89,Sevilla,2026-05-19
767,265,Cafe,Bebida,4,12.96,Sevilla,2026-02-25
768,257,Cafe,Bebida,2,1.79,Madrid,2026-01-19
769,245,Ensalada,Comida,2,4.7,Valencia,2026-01-09
770,25,Cafe,Bebida,2,6.32,Sevilla,2026-04-02
771,34,Pizza,Comida,2,9.8,Madrid,2026-03-20
772,425,Pizza,Comida,3,7.65,Bilbao,2026-04-15
773,107,Ensalada,Comida,4,14.94,Madrid,2026-02-28
774,323,Ensalada,Comida,1,2.3,Sevilla,2026-06-29
775,322,Patatas,Comida,2,12.37,Bilbao,2026-01-25
776,184,Hamburguesa,Comida,6,2.16,Valencia,2026-05-05
777,173,Hamburguesa,Comida,5,13.2,Valencia,2026-05-07
778,2,Agua,Bebida,5,6.0,Madrid,2026-02-18
779,311,Refresco,Bebida,5,13.44,Sevilla,2026-04-18
780,144,Hamburguesa,Comida,3,1.26,Bilbao,2026-03-07
781,315,Hamburguesa,Comida,5,3.63,Madrid,2026-03-31
782,49,Hamburguesa,Comida,5,7.71,Sevilla,2026-01-15
783,72,Pizza,Comida,2,6.5,Bilbao,2026-05-26
784,319,Cafe,Bebida,6,4.69,Madrid,2026-04-21
785,388,Ensalada,Comida,5,13.7,Madrid,2026-03-19
786,24,Agua,Bebida,5,9.03,Valencia,2026-03-13
787,199,Cafe,Bebida,1,2.69,Sevilla,2026-05-18
788,253,Ensalada,Comida,2,10.33,Sevilla,2026-06-22
789,266,Cafe,Bebida,6,6.89,Valencia,2026-04-03
790,1,Patatas,Comida,2,10.34,Sevilla,2026-06-29
791,204,Agua,Bebida,2,14.42,Valencia,2026-03-31
792,408,Refresco,Bebida,6,2.2,Madrid,2026-01-28
793,196,Cafe,Bebida,6,9.26,Madrid,2026-01-03
794,481,Agua,Bebida,1,12.14,Bilbao,2026-03-03
795,147,Refresco,Bebida,2,7.54,Valencia,2026-01-22
796,28,Pizza,Comida,4,11.37,Valencia,2026-06-05
797,103,Agua,Bebida,6,14.95,Bilbao,2026-03-10
798,349,Hamburguesa,Comida,5,12.58,Bilbao,2026-05-29
799,397,Pizza,Comida,3,12.74,Madrid,2026-03-02
800,253,Patatas,Comida,1,11.75,Madrid,2026-04-13
801,170,Refresco,Bebida,6,12.29,Valencia,2026-01-18
802,402,Patatas,Comida,2,2.49,Madrid,2026-05-16
803,311,Ensalada,Comida,4,4.86,Sevilla,2026-03-26
804,238,Cafe,Bebida,4,1.83,Madrid,2026-01-13
805,110,Patatas,Comida,6,4.92,Bilbao,2026-04-13
806,403,Hamburguesa,Comida,3,13.36,Bilbao,2026-05-01
807,378,Refresco,Bebida,5,6.78,Sevilla,2026-03-24
808,464,Refresco,Bebida,3,14.22,Sevilla,2026-05-26
809,4,Patatas,Comida,1,1.16,Sevilla,2026-04-18
810,196,Refresco,Bebida,4,12.27,Valencia,2026-06-06
811,373,Ensalada,Comida,1,2.8,Valencia,2026-01-26
812,305,Ensalada,Comida,2,9.66,Sevilla,2026-06-08
813,95,Hamburguesa,Comida,2,8.73,Valencia,2026-05-20
814,124,Agua,Bebida,5,14.25,Madrid,2026-02-01
815,354,Ensalada,Comida,4,3.73,Madrid,2026-03-17
816,348,Cafe,Bebida,1,1.62,Valencia,2026-05-26
817,64,Pizza,Comida,5,5.49,Sevilla,2026-03-18
818,211,Pizza,Comida,4,8.62,Madrid,2026-03-03
819,349,Cafe,Bebida,3,7.62,Sevilla,2026-03-17
820,127,Hamburguesa,Comida,4,9.26,Sevilla,2026-06-07
821,37,Pizza,Comida,1,7.93,Sevilla,2026-02-09
822,329,Pizza,Comida,2,9.99,Bilbao,2026-02-12
823,319,Refresco,Bebida,5,11.28,Sevilla,2026-03-30
824,348,Pizza,Comida,3,4.5,Sevilla,2026-04-26
825,9,Hamburguesa,Comida,5,14.51,Madrid,2026-04-08
826,472,Hamburguesa,Comida,6,12.4,Sevilla,2026-04-01
827,186,Pizza,Comida,4,5.49,Valencia,2026-05-11
828,370,Patatas,Comida,6,10.13,Madrid,2026-02-22
829,191,Patatas,Comida,3,5.88,Madrid,2026-01-07
830,60,Pizza,Comida,1,3.74,Valencia,2026-06-24
831,145,Patatas,Comida,2,13.28,Bilbao,2026-05-02
832,55,Cafe,Bebida,2,8.89,Madrid,2026-06-23
833,442,Pizza,Comida,1,13.11,Valencia,2026-05-09
834,217,Agua,Bebida,1,6.69,Valencia,2026-05-27
835,146,Ensalada,Comida,2,12.32,Sevilla,2026-02-15
836,186,Cafe,Bebida,3,2.69,Bilbao,2026-02-27
837,334,Refresco,Bebida,3,11.07,Sevilla,2026-06-22
838,24,Refresco,Bebida,6,8.93,Bilbao,2026-01-29
839,331,Refresco,Bebida,6,5.57,Bilbao,2026-01-26
840,413,Patatas,Comida,4,5.85,Bilbao,2026-03-07
841,52,Ensalada,Comida,1,1.99,Sevilla,2026-04-02
842,499,Hamburguesa,Comida,6,10.78,Madrid,2026-01-05
843,382,Patatas,Comida,2,9.63,Valencia,2026-01-05
844,357,Hamburguesa,Comida,6,2.25,Bilbao,2026-03-11
845,252,Agua,Bebida,5,9.32,Sevilla,2026-04-03
846,11,Ensalada,Comida,6,8.32,Bilbao,2026-06-11
847,306,Pizza,Comida,2,3.75,Valencia,2026-02-08
848,15,Pizza,Comida,5,7.8,Madrid,2026-01-01
849,486,Refresco,Bebida,4,1.75,Bilbao,2026-06-20
850,210,Pizza,Comida,2,10.78,Valencia,2026-02-18
851,379,Agua,Bebida,4,7.6,Sevilla,2026-06-06
852,223,Ensalada,Comida,4,2.27,Madrid,2026-01-31
853,476,Patatas,Comida,3,6.24,Bilbao,2026-03-30
854,31,Agua,Bebida,6,4.55,Madrid,2026-03-20
855,93,Cafe,Bebida,5,6.47,Valencia,2026-03-27
856,115,Hamburguesa,Comida,2,1.28,Sevilla,2026-06-17
857,304,Agua,Bebida,1,9.88,Sevilla,2026-02-23
858,453,Ensalada,Comida,3,9.06,Madrid,2026-04-05
859,250,Hamburguesa,Comida,5,13.94,Madrid,2026-05-07
860,306,Refresco,Bebida,4,9.31,Madrid,2026-04-10
861,253,Cafe,Bebida,1,13.38,Madrid,2026-02-08
