id_venta,id_cliente,producto,categoria,unidades,precio_unitario,ciudad,fecha,importe
379,500,Agua,Bebida,6,8.75,Bilbao,2026-04-19,52.5
380,484,Cafe,Bebida,6,5.06,Bilbao,2026-02-02,30.36
381,17,Refresco,Bebida,5,3.96,Sevilla,2026-02-22,19.8
382,192,Cafe,Bebida,1,12.48,Valencia,2026-02-12,12.48
383,385,Ensalada,Comida,5,3.42,Madrid,2026-03-22,17.1
384,38,Pizza,Comida,2,11.93,Madrid,2026-03-24,23.86
385,183,Hamburguesa,Comida,5,13.71,Madrid,2026-03-12,68.55000000000001
386,185,Hamburguesa,Comida,5,6.84,Valencia,2026-06-07,34.2
387,131,Ensalada,Comida,5,12.71,Valencia,2026-05-18,63.550000000000004
388,345,Agua,Bebida,3,9.13,Sevilla,2026-04-25,27.39
389,326,Patatas,Comida,1,4.22,Bilbao,2026-02-13,4.22
390,222,Patatas,Comida,1,12.36,Sevilla,2026-02-03,12.36
391,169,Pizza,Comida,6,5.64,Valencia,2026-04-28,33.839999999999996
392,184,Pizza,Comida,3,7.76,Bilbao,2026-06-03,23.28
393,435,Cafe,Bebida,5,11.53,Valencia,2026-03-07,57.65
394,363,Ensalada,Comida,1,13.96,Bilbao,2026-01-09,13.96
395,213,Pizza,Comida,3,12.7,Sevilla,2026-03-14,38.099999999999994
396,231,Refresco,Bebida,1,6.28,Sevilla,2026-05-25,6.28
397,211,Hamburguesa,Comida,5,12.56,Madrid,2026-01-14,62.800000000000004
398,49,Patatas,Comida,6,9.39,Sevilla,2026-03-29,56.34
399,275,Hamburguesa,Comida,2,3.48,Bilbao,2026-01-06,6.96
400,405,Pizza,Comida,5,10.28,Valencia,2026-06-16,51.4
401,256,Pizza,Comida,5,11.91,Sevilla,2026-01-13,59.55
402,257,Hamburguesa,Comida,4,7.84,Sevilla,2026-02-08,31.36
403,210,Pizza,Comida,6,14.53,Sevilla,2026-03-08,87.17999999999999
404,230,Pizza,Comida,1,9.74,Bilbao,2026-03-30,9.74
405,307,Refresco,Bebida,2,6.14,Bilbao,2026-02-15,12.28
406,38,Agua,Bebida,6,1.05,Sevilla,2026-04-13,6.300000000000001
407,12,Hamburguesa,Comida,1,6.92,Sevilla,2026-02-06,6.92
408,218,Patatas,Comida,6,11.55,Madrid,2026-04-24,69.30000000000001
409,153,Agua,Bebida,4,5.86,Sevilla,2026-03-25,23.44
410,243,Hamburguesa,Comida,2,14.97,Bilbao,2026-05-25,29.94
411,153,Ensalada,Comida,5,2.37,Bilbao,2026-03-12,11.850000000000001
412,363,Patatas,Comida,1,9.3,Sevilla,2026-03-24,9.3
413,410,Refresco,Bebida,5,3.56,Sevilla,2026-02-25,17.8
414,28,Cafe,Bebida,3,4.66,Bilbao,2026-01-14,13.98
415,383,Patatas,Comida,5,9.38,Valencia,2026-03-18,46.900000000000006
416,143,Cafe,Bebida,3,3.64,Madrid,2026-04-05,10.92
417,484,Refresco,Bebida,5,8.02,Madrid,2026-03-31,40.099999999999994
418,226,Pizza,Comida,3,11.85,Sevilla,2026-02-05,35.55
419,262,Refresco,Bebida,3,11.79,Sevilla,2026-01-17,35.37
420,487,Hamburguesa,Comida,2,10.85,Bilbao,2026-06-12,21.7
421,342,Agua,Bebida,1,14.54,Valencia,2026-03-31,14.54
422,356,Pizza,Comida,1,14.17,Valencia,2026-05-19,14.17
423,436,Cafe,Bebida,2,9.71,Madrid,2026-01-29,19.42
424,345,Pizza,Comida,2,7.37,Madrid,2026-01-17,14.74
425,126,Ensalada,Comida,4,11.12,Madrid,2026-02-13,44.48
426,382,Pizza,Comida,3,5.77,Valencia,2026-06-26,17.31
427,458,Hamburguesa,Comida,3,4.57,Bilbao,2026-01-27,13.71
428,234,Ensalada,Comida,1,3.9,Sevilla,2026-04-14,3.9
429,103,Refresco,Bebida,6,9.9,Madrid,2026-04-14,59.400000000000006
430,301,Patatas,Comida,6,7.14,Bilbao,2026-05-12,42.839999999999996
431,467,Pizza,Comida,5,1.9,Sevilla,2026-05-10,9.5
432,274,Pizza,Comida,3,11.07,Sevilla,2026-03-29,33.21
433,275,Hamburguesa,Comida,6,10.16,Sevilla,2026-03-09,60.96
434,70,Refresco,Bebida,6,5.81,Sevilla,2026-02-18,34.86
435,452,Hamburguesa,Comida,2,4.28,Madrid,2026-01-14,8.56
436,378,Hamburguesa,Comida,5,7.49,Bilbao,2026-04-19,37.45
437,298,Cafe,Bebida,4,13.02,Valencia,2026-03-23,52.08
438,154,Agua,Bebida,2,6.98,Bilbao,2026-01-25,13.96
439,10,Ensalada,Comida,1,7.0,Sevilla,2026-02-12,7.0
440,349,Refresco,Bebida,2,2.28,Bilbao,2026-05-15,4.56
441,18,Ensalada,Comida,4,2.0,Bilbao,2026-04-10,8.0
442,495,Cafe,Bebida,3,1.35,Valencia,2026-04-30,4.050000000000001
443,391,Ensalada,Comida,4,12.25,Madrid,2026-05-01,49.0
444,68,Hamburguesa,Comida,3,3.7,Bilbao,2026-03-24,11.100000000000001
445,452,Refresco,Bebida,5,3.49,Valencia,2026-01-14,17.450000000000003
446,387,Refresco,Bebida,5,2.72,Valencia,2026-05-21,13.600000000000001
447,421,Refresco,Bebida,4,5.54,Bilbao,2026-04-30,22.16
448,129,Ensalada,Comida,2,11.98,Bilbao,2026-05-16,23.96
449,72,Cafe,Bebida,3,12.27,Madrid,2026-01-01,36.81
450,213,Pizza,Comida,3,1.14,Valencia,2026-01-30,3.42
451,158,Pizza,Comida,6,9.3,Sevilla,2026-03-08,55.800000000000004
452,406,Pizza,Comida,6,3.22,Madrid,2026-06-13,19.32
453,300,Ensalada,Comida,5,3.69,Valencia,2026-03-17,18.45
454,303,Agua,Bebida,6,1.11,Bilbao,2026-06-10,6.66
455,251,Refresco,Bebida,4,12.12,Sevilla,2026-06-19,48.48
456,137,Hamburguesa,Comida,6,5.6,Bilbao,2026-01-09,33.599999999999994
457,330,Pizza,Comida,4,3.2,Madrid,2026-03-13,12.8
458,464,Pizza,Comida,5,5.81,Bilbao,2026-04-18,29.049999999999997
459,36,Patatas,Comida,2,10.9,Sevilla,2026-03-26,21.8
460,292,Agua,Bebida,5,13.95,Madrid,2026-06-04,69.75
461,81,Patatas,Comida,3,2.95,Bilbao,2026-04-08,8.850000000000001
462,470,Agua,Bebida,2,13.48,Valencia,2026-04-10,26.96
463,369,Hamburguesa,Comida,4,11.44,Sevilla,2026-01-14,45.76
464,469,Refresco,Bebida,3,4.33,Valencia,2026-05-11,12.99
465,135,Ensalada,Comida,2,5.71,Valencia,2026-06-14,11.42
466,209,Agua,Bebida,6,2.22,Sevilla,2026-01-20,13.32
467,161,Ensalada,Comida,5,12.92,Bilbao,2026-01-23,64.6
468,466,Agua,Bebida,6,8.3,Bilbao,2026-01-09,49.800000000000004
469,79,Patatas,Comida,2,3.51,Valencia,2026-03-29,7.02
470,177,Pizza,Comida,2,10.04,Valencia,2026-02-12,20.08
471,417,Hamburguesa,Comida,1,8.23,Bilbao,2026-02-23,8.23
472,58,Refresco,Bebida,5,4.21,Madrid,2026-03-31,21.05
473,176,Patatas,Comida,1,7.19,Sevilla,2026-04-02,7.19
474,163,Agua,Bebida,5,11.09,Valencia,2026-03-31,55.45
475,341,Patatas,Comida,3,10.04,Sevilla,2026-06-21,30.119999999999997
476,54,Agua,Bebida,5,5.07,Sevilla,2026-04-27,25.35
477,498,Agua,Bebida,6,10.7,Madrid,2026-05-08,64.19999999999999
478,126,Cafe,Bebida,5,6.47,Valencia,2026-01-25,32.35
479,217,Cafe,Bebida,3,14.69,Madrid,2026-06-03,44.07
480,146,Agua,Bebida,5,10.66,Sevilla,2026-03-03,53.3
481,343,Hamburguesa,Comida,6,13.08,Bilbao,2026-06-29,78.48
482,274,Agua,Bebida,3,10.75,Madrid,2026-02-05,32.25
483,131,Agua,Bebida,1,9.48,Valencia,2026-05-01,9.48
484,433,Pizza,Comida,4,3.01,Bilbao,2026-02-14,12.04
485,85,Patatas,Comida,4,13.82,Valencia,2026-05-31,55.28
486,486,Ensalada,Comida,5,10.08,Valencia,2026-06-10,50.4
487,411,Pizza,Comida,2,7.0,Valencia,2026-03-08,14.0
488,36,Pizza,Comida,2,7.42,Sevilla,2026-02-09,14.84
489,44,Ensalada,Comida,2,7.53,Valencia,2026-02-11,15.06
490,198,Agua,Bebida,2,11.84,Bilbao,2026-03-04,23.68
491,447,Pizza,Comida,2,10.01,Madrid,2026-06-15,20.02
492,30,Pizza,Comida,4,1.12,Sevilla,2026-06-06,4.48
493,365,Ensalada,Comida,4,1.34,Bilbao,2026-05-26,5.36
494,91,Agua,Bebida,1,5.51,Valencia,2026-05-17,5.51
495,70,Patatas,Comida,1,11.75,Madrid,2026-05-31,11.75
496,43,Refresco,Bebida,4,8.76,Valencia,2026-06-14,35.04
497,35,Cafe,Bebida,6,2.4,Sevilla,2026-03-10,14.399999999999999
498,500,Ensalada,Comida,5,8.45,Madrid,2026-03-16,42.25
499,212,Hamburguesa,Comida,6,2.6,Valencia,2026-06-29,15.600000000000001
500,188,Patatas,Comida,1,5.83,Bilbao,2026-04-17,5.83
501,277,Refresco,Bebida,1,8.78,Valencia,2026-03-25,8.78
502,458,Hamburguesa,Comida,3,9.85,Bilbao,2026-05-04,29.549999999999997
503,282,Hamburguesa,Comida,1,12.58,Bilbao,2026-01-26,12.58
504,56,Agua,Bebida,5,10.67,Madrid,2026-05-19,53.35
505,368,Pizza,Comida,3,6.35,Valencia,2026-05-16,19.049999999999997
506,15,Patatas,Comida,5,5.33,Valencia,2026-03-08,26.65
507,477,Patatas,Comida,1,6.98,Madrid,2026-01-10,6.98
508,331,Pizza,Comida,4,4.9,Sevilla,2026-03-09,19.6
509,363,Cafe,Bebida,3,9.5,Sevilla,2026-02-18,28.5
510,244,Cafe,Bebida,6,7.78,Madrid,2026-01-07,46.68
511,392,Ensalada,Comida,2,11.31,Madrid,2026-02-08,22.62
512,132,Cafe,Bebida,4,14.76,Bilbao,2026-05-30,59.04
513,193,Pizza,Comida,3,11.14,Bilbao,2026-01-24,33.42
514,466,Hamburguesa,Comida,2,8.36,Sevilla,2026-03-29,16.72
515,162,Refresco,Bebida,2,6.31,Madrid,2026-01-03,12.62
516,33,Cafe,Bebida,3,8.73,Bilbao,2026-03-15,26.19
517,40,Refresco,Bebida,1,1.61,Sevilla,2026-01-31,1.61
518,389,Ensalada,Comida,6,2.87,Bilbao,2026-04-02,17.22
519,316,Refresco,Bebida,2,1.27,Valencia,2026-04-14,2.54
520,499,Patatas,Comida,1,12.34,Bilbao,2026-03-29,12.34
521,174,Pizza,Comida,4,1.24,Madrid,2026-06-18,4.96
522,55,Agua,Bebida,2,7.12,Valencia,2026-06-18,14.24
523,163,Cafe,Bebida,6,10.98,Bilbao,2026-01-06,65.88
524,68,Patatas,Comida,4,12.99,Sevilla,2026-04-04,51.96
525,411,Hamburguesa,Comida,3,1.81,Valencia,2026-02-05,5.43
526,457,Ensalada,Comida,3,13.27,Valencia,2026-03-19,39.81
527,90,Agua,Bebida,2,4.04,Sevilla,2026-06-02,8.08
528,493,Patatas,Comida,1,14.62,Valencia,2026-03-23,14.62
529,460,Pizza,Comida,5,5.9,Madrid,2026-05-24,29.5
530,144,Refresco,Bebida,4,14.51,Valencia,2026-02-21,58.04
531,105,Cafe,Bebida,3,10.85,Bilbao,2026-02-07,32.55
532,496,Hamburguesa,Comida,1,5.14,Valencia,2026-04-16,5.14
533,276,Agua,Bebida,4,4.8,Sevilla,2026-01-31,19.2
534,124,Agua,Bebida,2,7.48,Bilbao,2026-02-25,14.96
535,407,Ensalada,Comida,5,7.38,Sevilla,2026-03-12,36.9
536,79,Cafe,Bebida,1,12.75,Sevilla,2026-06-24,12.75
537,99,Ensalada,Comida,6,14.73,Sevilla,2026-06-02,88.38
538,356,Patatas,Comida,3,4.4,Sevilla,2026-03-27,13.200000000000001
539,464,Pizza,Comida,2,11.05,Bilbao,2026-04-02,22.1
540,333,Pizza,Comida,2,9.4,Bilbao,2026-04-10,18.8
541,433,Cafe,Bebida,4,5.26,Sevilla,2026-01-03,21.04
542,490,Pizza,Comida,6,13.14,Sevilla,2026-01-06,78.84
543,190,Pizza,Comida,6,6.35,Sevilla,2026-05-03,38.099999999999994
544,422,Patatas,Comida,2,12.15,Bilbao,2026-05-18,24.3
545,456,Cafe,Bebida,5,10.22,Madrid,2026-04-21,51.1
546,10,Agua,Bebida,6,4.96,Valencia,2026-05-14,29.759999999999998
547,313,Patatas,Comida,3,6.48,Madrid,2026-04-21,19.44
548,443,Refresco,Bebida,4,1.89,Bilbao,2026-06-23,7.56
549,95,Agua,Bebida,1,4.46,Sevilla,2026-01-09,4.46
550,149,Agua,Bebida,1,1.19,Valencia,2026-05-01,1.19
551,120,Cafe,Bebida,2,4.04,Madrid,2026-02-12,8.08
552,83,Pizza,Comida,5,5.54,Madrid,2026-05-05,27.7
553,197,Agua,Bebida,6,3.84,Valencia,2026-03-21,23.04
554,129,Agua,Bebida,1,7.7,Sevilla,2026-06-11,7.7
555,70,Patatas,Comida,2,1.89,Bilbao,2026-04-10,3.78
556,100,Ensalada,Comida,1,2.95,Valencia,2026-05-28,2.95
557,224,Patatas,Comida,5,12.8,Madrid,2026-04-17,64.0
558,345,Pizza,Comida,2,7.81,Bilbao,2026-06-17,15.62
559,250,Hamburguesa,Comida,3,3.64,Bilbao,2026-02-01,10.92
560,103,Hamburguesa,Comida,1,3.48,Bilbao,2026-03-25,3.48
561,218,Refresco,Bebida,5,10.73,Madrid,2026-03-10,53.650000000000006
562,165,Refresco,Bebida,3,8.89,Madrid,2026-02-26,26.67
563,488,Agua,Bebida,5,1.12,Bilbao,2026-06-30,5.6000000000000005
564,237,Agua,Bebida,5,8.9,Madrid,2026-01-15,44.5
565,431,Patatas,Comida,1,14.41,Bilbao,2026-05-06,14.41
566,58,Cafe,Bebida,1,1.87,Sevilla,2026-02-19,1.87
567,252,Agua,Bebida,3,8.38,Madrid,2026-02-10,25.14
568,305,Refresco,Bebida,3,11.85,Madrid,2026-04-03,35.55
569,437,Refresco,Bebida,3,3.04,Sevilla,2026-03-03,9.120000000000001
570,7,Patatas,Comida,2,8.89,Valencia,2026-06-22,17.78
571,494,Cafe,Bebida,3,8.79,Bilbao,2026-06-14,26.369999999999997
572,14,Patatas,Comida,4,5.7,Madrid,2026-02-05,22.8
573,338,Pizza,Comida,2,12.05,Valencia,2026-03-28,24.1
574,490,Ensalada,Comida,2,8.46,Bilbao,2026-06-19,16.92
575,441,Ensalada,Comida,4,12.65,Valencia,2026-06-10,50.6
576,440,Hamburguesa,Comida,2,4.91,Valencia,2026-06-04,9.82
577,476,Ensalada,Comida,4,9.45,Madrid,2026-05-09,37.8
578,67,Agua,Bebida,5,5.74,Sevilla,2026-05-09,28.700000000000003
579,345,Pizza,Comida,6,12.22,Valencia,2026-05-14,73.32000000000001
580,136,Cafe,Bebida,2,11.88,Valencia,2026-02-26,23.76
581,178,Hamburguesa,Comida,5,3.28,Valencia,2026-02-09,16.4
582,330,Refresco,Bebida,1,14.39,Sevilla,2026-06-28,14.39
583,422,Patatas,Comida,2,8.0,Valencia,2026-02-25,16.0
584,486,Agua,Bebida,1,14.88,Valencia,2026-05-16,14.88
585,373,Patatas,Comida,3,10.63,Sevilla,2026-05-14,31.89
586,386,Ensalada,Comida,4,3.65,Valencia,2026-04-04,14.6
587,154,Hamburguesa,Comida,4,2.52,Sevilla,2026-01-24,10.08
588,467,Refresco,Bebida,5,13.07,Valencia,2026-01-17,65.35
589,419,Refresco,Bebida,5,5.82,Madrid,2026-02-24,29.1
590,351,Agua,Bebida,5,3.19,Sevilla,2026-03-01,15.95
591,255,Hamburguesa,Comida,3,9.61,Bilbao,2026-01-06,28.83
592,310,Ensalada,Comida,1,11.57,Sevilla,2026-02-15,11.57
593,17,Cafe,Bebida,3,13.68,Bilbao,2026-01-15,41.04
594,308,Cafe,Bebida,4,8.13,Sevilla,2026-04-07,32.52
595,98,Pizza,Comida,2,7.81,Bilbao,2026-01-06,15.62
596,370,Hamburguesa,Comida,3,12.03,Bilbao,2026-01-12,36.089999999999996
597,459,Pizza,Comida,1,10.06,Madrid,2026-03-11,10.06
598,255,Cafe,Bebida,4,8.16,Madrid,2026-02-28,32.64
599,466,Pizza,Comida,5,14.84,Bilbao,2026-05-19,74.2
600,221,Refresco,Bebida,3,4.79,Madrid,2026-01-10,14.370000000000001
601,215,Ensalada,Comida,3,3.02,Sevilla,2026-03-26,9.06
602,307,Hamburguesa,Comida,4,11.3,Madrid,2026-02-13,45.2
603,379,Hamburguesa,Comida,1,7.83,Valencia,2026-01-23,7.83
604,90,Ensalada,Comida,6,2.58,Valencia,2026-03-23,15.48
605,201,Cafe,Bebida,4,8.95,Bilbao,2026-05-27,35.8
606,345,Agua,Bebida,5,7.91,Valencia,2026-04-20,39.55
607,93,Refresco,Bebida,3,2.66,Madrid,2026-02-15,7.98
608,252,Hamburguesa,Comida,6,8.0,Valencia,2026-03-27,48.0
609,347,Agua,Bebida,5,5.78,Sevilla,2026-04-17,28.900000000000002
610,119,Agua,Bebida,3,8.18,Bilbao,2026-06-12,24.54
611,326,Cafe,Bebida,4,13.92,Valencia,2026-01-12,55.68
612,82,Hamburguesa,Comida,1,11.05,Sevilla,2026-04-30,11.05
613,462,Patatas,Comida,5,8.73,Sevilla,2026-05-23,43.650000000000006
614,429,Hamburguesa,Comida,5,4.16,Sevilla,2026-01-23,20.8
615,237,Patatas,Comida,4,14.99,Sevilla,2026-02-02,59.96
616,305,Cafe,Bebida,2,12.24,Madrid,2026-05-19,24.48
617,495,Cafe,Bebida,2,2.41,Sevilla,2026-02-22,4.82
618,379,Hamburguesa,Comida,3,2.48,Bilbao,2026-06-29,7.4399999999999995
619,422,Cafe,Bebida,5,13.07,Madrid,2026-02-27,65.35
620,143,Pizza,Comida,4,12.23,Bilbao,2026-03-24,48.92
621,214,Hamburguesa,Comida,3,2.17,Valencia,2026-05-17,6.51
622,182,Refresco,Bebida,5,6.46,Bilbao,2026-01-31,32.3
623,225,Ensalada,Comida,4,13.29,Bilbao,2026-06-13,53.16
624,240,Pizza,Comida,6,12.22,Bilbao,2026-02-13,73.32000000000001
625,459,Refresco,Bebida,1,8.29,Bilbao,2026-04-24,8.29
626,441,Cafe,Bebida,4,12.1,Sevilla,2026-02-21,48.4
627,174,Ensalada,Comida,4,12.55,Madrid,2026-04-01,50.2
628,122,Pizza,Comida,6,3.37,Bilbao,2026-05-24,20.22
629,416,Ensalada,Comida,6,9.06,Valencia,2026-01-06,54.36
630,307,Pizza,Comida,3,2.05,Madrid,2026-01-17,6.1499999999999995
631,298,Pizza,Comida,4,4.24,Bilbao,2026-01-04,16.96
632,387,Ensalada,Comida,4,14.35,Sevilla,2026-03-16,57.4
633,2,Patatas,Comida,3,10.24,Madrid,2026-06-25,30.72
634,436,Pizza,Comida,5,14.28,Bilbao,2026-03-24,71.39999999999999
635,370,Pizza,Comida,5,1.67,Bilbao,2026-05-05,8.35
636,461,Refresco,Bebida,3,3.03,Valencia,2026-06-18,9.09
637,380,Hamburguesa,Comida,2,9.75,Bilbao,2026-03-05,19.5
638,183,Agua,Bebida,2,14.27,Madrid,2026-05-07,28.54
639,441,Refresco,Bebida,1,2.79,Sevilla,2026-04-15,2.79
640,434,Patatas,Comida,3,5.55,Bilbao,2026-01-17,16.65
641,355,Hamburguesa,Comida,1,9.12,Sevilla,2026-05-27,9.12
642,116,Agua,Bebida,1,3.75,Madrid,2026-05-08,3.75
643,110,Agua,Bebida,4,12.44,Sevilla,2026-01-07,49.76
644,182,Patatas,Comida,6,1.29,Bilbao,2026-04-07,7.74
645,127,Agua,Bebida,3,2.03,Bilbao,2026-06-19,6.09
646,139,Ensalada,Comida,6,7.94,Valencia,2026-01-22,47.64
647,452,Pizza,Comida,1,10.91,Bilbao,2026-05-09,10.91
648,320,Refresco,Bebida,3,1.32,Valencia,2026-02-22,3.96
649,452,Cafe,Bebida,1,6.94,Valencia,2026-03-13,6.94
650,76,Pizza,Comida,4,7.45,Sevilla,2026-05-06,29.8
651,266,Patatas,Comida,6,3.6,Valencia,2026-05-11,21.6
652,209,Pizza,Comida,5,8.41,Madrid,2026-02-07,42.05
653,213,Refresco,Bebida,6,14.5,Bilbao,2026-03-23,87.0
654,438,Pizza,Comida,2,11.83,Bilbao,2026-03-31,23.66
655,284,Hamburguesa,Comida,6,6.29,Sevilla,2026-02-01,37.74
656,446,Agua,Bebida,2,3.4,Valencia,2026-06-09,6.8
657,390,Agua,Bebida,5,7.86,Valencia,2026-04-10,39.300000000000004
658,423,Patatas,Comida,4,2.79,Sevilla,2026-01-19,11.16
659,1,Pizza,Comida,2,4.06,Madrid,2026-05-13,8.12
660,130,Cafe,Bebida,3,7.55,Madrid,2026-05-24,22.65
661,393,Refresco,Bebida,4,6.72,Valencia,2026-04-22,26.88
662,243,Pizza,Comida,3,14.43,Madrid,2026-01-08,43.29
663,471,Pizza,Comida,1,11.73,Madrid,2026-02-13,11.73
664,172,Ensalada,Comida,2,9.67,Sevilla,2026-03-01,19.34
665,18,Pizza,Comida,5,1.07,Valencia,2026-01-13,5.3500000000000005
666,36,Refresco,Bebida,5,12.0,Valencia,2026-06-12,60.0
667,260,Pizza,Comida,2,10.96,Bilbao,2026-06-24,21.92
668,402,Pizza,Comida,3,12.85,Madrid,2026-01-07,38.55
669,129,Hamburguesa,Comida,2,11.53,Valencia,2026-03-12,23.06
670,315,Pizza,Comida,6,4.32,Valencia,2026-03-13,25.92
671,172,Patatas,Comida,3,14.26,Bilbao,2026-03-25,42.78
672,211,Ensalada,Comida,6,6.17,Bilbao,2026-01-25,37.019999999999996
673,431,Patatas,Comida,2,10.55,Bilbao,2026-03-11,21.1
674,338,Refresco,Bebida,6,8.23,Valencia,2026-05-02,49.38
675,4,Hamburguesa,Comida,5,13.96,Madrid,2026-01-21,69.80000000000001
676,421,Ensalada,Comida,2,5.05,Bilbao,2026-01-12,10.1
677,112,Agua,Bebida,2,11.55,Bilbao,2026-05-08,23.1
678,94,Refresco,Bebida,3,6.7,Valencia,2026-02-15,20.1
679,201,Hamburguesa,Comida,6,11.1,Valencia,2026-02-22,66.6
680,81,Refresco,Bebida,2,7.02,Sevilla,2026-03-26,14.04
681,347,Hamburguesa,Comida,5,7.79,Bilbao,2026-05-13,38.95
682,490,Agua,Bebida,1,10.55,Valencia,2026-06-14,10.55
683,229,Refresco,Bebida,5,12.76,Bilbao,2026-02-03,63.8
684,119,Cafe,Bebida,2,12.72,Sevilla,2026-03-19,25.44
685,222,Pizza,Comida,2,12.71,Sevilla,2026-04-19,25.42
686,104,Cafe,Bebida,5,1.78,Madrid,2026-05-31,8.9
687,259,Refresco,Bebida,2,11.21,Madrid,2026-03-25,22.42
688,312,Refresco,Bebida,5,14.37,Sevilla,2026-05-30,71.85
689,318,Cafe,Bebida,2,12.78,Valencia,2026-02-16,25.56
690,443,Pizza,Comida,3,1.54,Valencia,2026-02-04,4.62
691,217,Refresco,Bebida,3,9.89,Bilbao,2026-04-05,29.67
692,207,Agua,Bebida,1,10.25,Bilbao,2026-04-25,10.25
693,11,Patatas,Comida,4,6.45,Valencia,2026-05-09,25.8
694,38,Ensalada,Comida,1,10.39,Valencia,2026-06-02,10.39
695,118,Refresco,Bebida,1,2.25,Madrid,2026-01-22,2.25
696,56,Pizza,Comida,6,12.75,Bilbao,2026-05-14,76.5
697,313,Refresco,Bebida,6,7.29,Madrid,2026-01-31,43.74
698,490,Pizza,Comida,3,6.56,Madrid,2026-03-22,19.68
699,27,Patatas,Comida,1,14.48,Valencia,2026-04-24,14.48
700,53,Hamburguesa,Comida,5,11.16,Valencia,2026-03-23,55.8
701,265,Patatas,Comida,1,13.88,Bilbao,2026-04-09,13.88
702,313,Agua,Bebida,4,8.24,Sevilla,2026-06-15,32.96
703,12,Pizza,Comida,6,10.32,Valencia,2026-01-07,61.92
704,407,Pizza,Comida,3,10.85,Bilbao,2026-02-05,32.55
705,289,Hamburguesa,Comida,6,10.43,Sevilla,2026-06-26,62.58
706,356,Pizza,Comida,4,12.79,Bilbao,2026-03-18,51.16
707,387,Ensalada,Comida,2,7.29,Bilbao,2026-04-23,14.58
708,303,Pizza,Comida,2,6.52,Sevilla,2026-05-29,13.04
709,484,Hamburguesa,Comida,2,10.85,Sevilla,2026-02-23,21.7
710,272,Cafe,Bebida,1,7.36,Bilbao,2026-05-07,7.36
711,45,Agua,Bebida,4,13.12,Sevilla,2026-01-14,52.48
712,99,Hamburguesa,Comida,5,2.28,Bilbao,2026-03-10,11.399999999999999
713,248,Hamburguesa,Comida,1,11.16,Bilbao,2026-01-16,11.16
714,313,Patatas,Comida,4,14.82,Madrid,2026-05-04,59.28
715,293,Cafe,Bebida,4,13.24,Madrid,2026-02-27,52.96
716,463,Cafe,Bebida,5,1.1,Sevilla,2026-03-16,5.5
717,224,Ensalada,Comida,3,4.95,Valencia,2026-03-26,14.850000000000001
718,154,Refresco,Bebida,1,3.13,Sevilla,2026-06-16,3.13
719,119,Ensalada,Comida,6,12.33,Valencia,2026-03-07,73.98
720,302,Agua,Bebida,1,9.21,Madrid,2026-06-14,9.21
721,456,Cafe,Bebida,1,14.9,Sevilla,2026-06-23,14.9
722,457,Ensalada,Comida,4,11.62,Valencia,2026-02-10,46.48
723,420,Agua,Bebida,6,14.37,Valencia,2026-02-14,86.22
724,286,Refresco,Bebida,2,9.07,Madrid,2026-02-05,18.14
725,337,Pizza,Comida,6,13.73,Valencia,2026-05-25,82.38
726,3,Agua,Bebida,6,10.08,Valencia,2026-06-16,60.480000000000004
727,104,Agua,Bebida,1,14.49,Sevilla,2026-06-16,14.49
728,132,Agua,Bebida,4,9.91,Sevilla,2026-04-21,39.64
729,202,Hamburguesa,Comida,6,1.1,Valencia,2026-06-18,6.6000000000000005
730,347,Patatas,Comida,5,6.71,Bilbao,2026-02-13,33.55
731,352,Ensalada,Comida,1,5.4,Madrid,2026-01-26,5.4
732,299,Refresco,Bebida,3,6.65,Madrid,2026-01-24,19.950000000000003
733,409,Agua,Bebida,4,5.45,Madrid,2026-04-05,21.8
734,262,Ensalada,Comida,6,6.62,Valencia,2026-02-11,39.72
735,378,Agua,Bebida,5,14.01,Bilbao,2026-03-29,70.05
736,121,Agua,Bebida,3,14.63,Valencia,2026-01-16,43.89
737,248,Cafe,Bebida,4,11.65,Bilbao,2026-05-16,46.6
738,383,Agua,Bebida,1,5.55,Valencia,2026-03-06,5.55
739,126,Cafe,Bebida,6,11.67,Valencia,2026-01-11,70.02
740,74,Agua,Bebida,5,13.51,Madrid,2026-01-08,67.55
741,153,Cafe,Bebida,5,2.36,Bilbao,2026-06-05,11.799999999999999
742,132,Patatas,Comida,3,4.56,Bilbao,2026-05-05,13.68
743,359,Ensalada,Comida,1,2.89,Madrid,2026-04-21,2.89
744,285,Hamburguesa,Comida,2,1.26,Valencia,2026-03-14,2.52
745,47,Cafe,Bebida,6,14.33,Bilbao,2026-01-11,85.98
746,411,Agua,Bebida,1,3.23,Valencia,2026-03-12,3.23
747,484,Cafe,Bebida,6,5.56,Bilbao,2026-01-25,33.36
748,54,Pizza,Comida,4,4.45,Madrid,2026-02-10,17.8
749,177,Cafe,Bebida,6,2.87,Madrid,2026-03-10,17.22
750,323,Cafe,Bebida,4,13.69,Bilbao,2026-05-24,54.76
751,372,Ensalada,Comida,5,1.4,Bilbao,2026-02-08,7.0
752,240,Patatas,Comida,5,3.97,Madrid,2026-01-03,19.85
753,244,Ensalada,Comida,1,8.2,Madrid,2026-03-14,8.2
754,116,Cafe,Bebida,6,10.67,Sevilla,2026-03-29,64.02
755,404,Pizza,Comida,4,3.43,Valencia,2026-04-03,13.72
